music_device,music_person,speech_device,speech_person,,mean,std
16.25,1.833333333,5.541666667,45.125,,,
16.08333333,2.166666667,5.75,44.5,,,
16.45833333,2.541666667,7.833333333,46.75,,,
12.70833333,2.416666667,7.25,47.75,,,
12.16666667,2.416666667,5.458333333,50,,,
14.66666667,2.291666667,5.833333333,50.29166667,,,
14.41666667,2.5,6.291666667,48.25,,,
14.54166667,2.5,6,50.91666667,,,
16.125,1.708333333,5.583333333,45.91666667,,,
13,2.083333333,6.833333333,47.75,,,
16.45833333,2.916666667,5.541666667,51.70833333,,,
12.83333333,2.083333333,5.166666667,49.54166667,,,
11.04166667,1.708333333,5.666666667,45.625,,,
14.875,1.75,6.833333333,46.20833333,,,
14.5,2.25,7.125,43.04166667,,,
15.70833333,2.583333333,5.458333333,45.625,,,
16.875,2.791666667,5.333333333,52.58333333,,,
14.91666667,2.666666667,5.916666667,47.75,,,
18.16666667,1.75,6.75,46,,,
17.25,1.958333333,7,45.375,,,
14.83333333,2.666666667,5.666666667,49.25,,,
15.04166667,2.083333333,7.291666667,52,,,
13.20833333,2.25,4.666666667,39.375,,,
15.45833333,3.125,6.041666667,48.75,,,
17,2.166666667,7.5,47.75,,,
16.25,2.083333333,6,41.125,,,
13.54166667,1.458333333,6.958333333,46.08333333,,,
14.125,1.583333333,6.583333333,45.41666667,,,
14.08333333,2.666666667,7,47.25,,,
16.5,2,7.375,46.83333333,,,
11.58333333,1.916666667,6.666666667,47.04166667,,,
16.41666667,1.958333333,6.375,44.91666667,,,
11.16666667,2.791666667,5.333333333,49.58333333,,,
13.83333333,2,5.75,50.58333333,,,
11.45833333,2.5,4.125,46.25,,,
14.125,2.083333333,6.291666667,50.875,,,
14.83333333,3,6.208333333,46.95833333,,,
17.58333333,2.875,7.5,46.625,,,
12.83333333,1.375,5.916666667,49.66666667,,,
15,2.875,5.083333333,47.95833333,,,
16.79166667,1.541666667,7.791666667,45.70833333,,,
21,2.083333333,7.041666667,48.16666667,,,
17.45833333,1.958333333,6.375,42.79166667,,,
12.08333333,2.166666667,6.75,50.70833333,,,
12.375,1.708333333,4.333333333,47.75,,,
13.54166667,2.291666667,6.25,51.33333333,,,
16.79166667,2,5.666666667,45.95833333,,,
14.29166667,1.916666667,4.75,43.125,,,
9.083333333,2.25,4.5,47.95833333,,,
10.91666667,2.416666667,5.541666667,50.66666667,,,
11.91666667,2.708333333,5.291666667,46.16666667,,,
11.08333333,2.666666667,6.458333333,45.45833333,,,
12.66666667,1.916666667,5.666666667,47.58333333,,,
15.70833333,2.166666667,5.875,49.33333333,,,
14.08333333,1.875,7.041666667,47.75,,,
12.66666667,2.583333333,6.541666667,48.70833333,,,
10.75,2.583333333,5.875,49.45833333,,,
16.33333333,2.291666667,5.916666667,45,,,
17.83333333,2.916666667,4.583333333,46.54166667,,,
18.125,1.625,7.416666667,43.625,,,
9.625,2.083333333,4.916666667,48.70833333,,,
8.875,2.541666667,4.416666667,43.875,,,
13.25,1.5,4.916666667,45.04166667,,,
13.66666667,1.625,6.083333333,47.58333333,,,
10.75,2.458333333,5.708333333,45.625,,,
16.375,1.75,7.708333333,47.375,,,
14.83333333,1.458333333,6.166666667,48.625,,,
13.91666667,2.583333333,4.333333333,47.58333333,,,
12.54166667,2.5,7.458333333,48.875,,,
16,2.166666667,6.041666667,46.66666667,,,
14.5,1.833333333,5.75,48.375,,,
12.875,2.75,5.375,51.91666667,,,
15.375,2.375,8.125,39.91666667,,,
13.58333333,1.916666667,7.125,45.16666667,,,
12.79166667,2.083333333,6.041666667,52,,,
12.79166667,2.083333333,4.75,55.625,,,
12.125,2.291666667,5.833333333,43.79166667,,,
15.625,3,6.291666667,52.04166667,,,
14.79166667,1.75,5.625,46.79166667,,,
14.375,1.916666667,6.25,48.375,,,
14.16666667,2.416666667,6.875,47.16666667,,,
15,2.166666667,5.875,51.70833333,,,
11.45833333,2.125,6.458333333,46.91666667,,,
14.25,2.166666667,6.458333333,48.58333333,,,
13.625,2.208333333,4.583333333,52.58333333,,,
13.5,2.666666667,5.083333333,52,,,
14.04166667,1.75,6.625,47.04166667,,,
16.91666667,2.166666667,6.125,43,,,
12.58333333,1.916666667,7.333333333,46.20833333,,,
15.5,1.833333333,6.541666667,46.54166667,,,
13.625,2.541666667,6.541666667,47.625,,,
13.625,2.333333333,7.125,50.70833333,,,
14.45833333,2.666666667,4.958333333,48.625,,,
15.75,1.833333333,6.375,48.375,,,
14.54166667,2.458333333,6.125,45.5,,,
12.41666667,1.791666667,6,48.70833333,,,
16.66666667,1.666666667,5.125,49.45833333,,,
12.75,2.125,5.25,52.04166667,,,
13.33333333,1.875,5.583333333,43.41666667,,,
12.58333333,1.875,4.208333333,48.83333333,,,
11.625,2.791666667,5.916666667,48.70833333,,,
11.20833333,2.041666667,5,48.625,,,
11.375,2.791666667,6.375,48.625,,,
20.41666667,1.833333333,6.083333333,47.41666667,,,
12.625,2.208333333,7.125,48.95833333,,,
17.29166667,2.625,4.333333333,52.58333333,,,
13.54166667,1.791666667,5.916666667,45.79166667,,,
13.375,2.333333333,5.666666667,47.66666667,,,
11.58333333,2.666666667,7.333333333,48.70833333,,,
15.79166667,1.625,4.541666667,45.375,,,
12.875,3.166666667,4.125,49.125,,,
16.75,2.166666667,6.5,45.79166667,,,
12.33333333,2.25,6.166666667,50.54166667,,,
20.125,2.833333333,4.041666667,45.875,,,
12.16666667,2.416666667,4.666666667,49.70833333,,,
14.875,3.125,6.875,47.33333333,,,
12.125,2.541666667,4.125,50,,,
13.95833333,2.208333333,6.125,47.91666667,,,
14.625,2.916666667,7.25,48.25,,,
15.29166667,2.5,5.125,48.375,,,
12.375,2.166666667,5.458333333,51.29166667,,,
14.75,1.958333333,4.875,50.45833333,,,
12.79166667,2.25,6.708333333,49.16666667,,,
12.625,3.083333333,5.958333333,49.41666667,,,
15.25,2.208333333,7.083333333,48.95833333,,,
9.875,2.333333333,5.125,42.95833333,,,
15.5,2.958333333,4.541666667,51.54166667,,,
14.25,2.333333333,5.833333333,52,,,
15.25,2.208333333,5.875,41.625,,,
11,1.958333333,4.958333333,47.33333333,,,
14.04166667,1.75,5.75,46.625,,,
11.125,1.708333333,5.875,46.04166667,,,
15.79166667,2.041666667,6.833333333,47,,,
15.79166667,2.958333333,4.708333333,44.95833333,,,
8.666666667,2.458333333,4.458333333,50.95833333,,,
13.25,1.916666667,7.083333333,43,,,
14.95833333,2.625,6.041666667,47.125,,,
15.20833333,1.666666667,5.166666667,48.95833333,,,
15.45833333,2.583333333,5.541666667,44.875,,,
13.45833333,2,4.875,54.29166667,,,
13.08333333,2.833333333,6.791666667,48.75,,,
17.08333333,3,6.583333333,47.08333333,,,
15.625,2.708333333,6,50.75,,,
13.875,2.166666667,5.666666667,49.20833333,,,
15.25,1.583333333,7.125,47.58333333,,,
16.45833333,1.791666667,6.458333333,47.75,,,
12.45833333,2.791666667,5.666666667,51.41666667,,,
16.16666667,1.833333333,5.666666667,52.45833333,,,
16.91666667,1.916666667,6.166666667,43.79166667,,,
18.25,2.041666667,4.791666667,48.125,,,
13.375,2.208333333,5.291666667,51.25,,,
15.625,2.541666667,5.833333333,50.5,,,
12.625,1.583333333,6.041666667,47.33333333,,,
15.125,3,5.375,51.54166667,,,
10.20833333,2.416666667,4.958333333,47.04166667,,,
10.875,2.75,6.416666667,48.625,,,
11.5,2.375,5.916666667,45.75,,,
16.875,2.291666667,7,46.75,,,
11.08333333,2.083333333,4.791666667,50.20833333,,,
14.75,2.041666667,7.458333333,47.66666667,,,
12.70833333,2.541666667,6.958333333,48.375,,,
11.95833333,2.708333333,6.083333333,47.70833333,,,
16.83333333,2.208333333,7.25,45.375,,,
11.16666667,2.416666667,4.041666667,47.5,,,
15.83333333,2.333333333,4.541666667,50.95833333,,,
15.04166667,2.958333333,6.833333333,49.33333333,,,
16.04166667,2.041666667,6.416666667,44.91666667,,,
20.29166667,1.833333333,6.75,45.41666667,,,
13.875,2.25,5.166666667,45.875,,,
16.45833333,2.208333333,6.416666667,45.29166667,,,
11.20833333,2.375,5.125,46.04166667,,,
18.25,2.291666667,4.375,48.125,,,
19.08333333,1.916666667,7.708333333,45.125,,,
13.75,2.125,6.666666667,47.54166667,,,
16.04166667,2.166666667,6.083333333,49.16666667,,,
11.45833333,2.291666667,6.208333333,43.5,,,
11.625,2.5,4.958333333,51.91666667,,,
14.33333333,1.958333333,6.375,45,,,
15.16666667,1.833333333,7.708333333,43.70833333,,,
11.16666667,2.208333333,5.541666667,46.08333333,,,
10.5,2.375,5.5,46.875,,,
17.45833333,1.916666667,4.708333333,47.29166667,,,
20.45833333,1.5,5.583333333,48.20833333,,,
14.41666667,1.791666667,5.166666667,48.45833333,,,
14,1.541666667,6.208333333,45.29166667,,,
11.95833333,2.208333333,6.5,47,,,
14.79166667,1.708333333,5.541666667,41.75,,,
15.125,1.708333333,6.833333333,52.08333333,,,
10.20833333,1.458333333,4.875,44.5,,,
17.16666667,2.25,5.333333333,49.625,,,
18.29166667,1.875,7.041666667,48.5,,,
12.91666667,2.875,6.416666667,45.29166667,,,
10.75,2.5,5.5,51.75,,,
16.41666667,2.5,6.708333333,52.95833333,,,
12.66666667,1.791666667,5.291666667,49.33333333,,,
15.29166667,2.75,5.666666667,48.375,,,
14.70833333,1.666666667,4.416666667,46.25,,,
15.04166667,1.958333333,6.708333333,50.54166667,,,
14.95833333,2.041666667,4.958333333,49.58333333,,,
14.70833333,2,5.583333333,48.91666667,,,
13.75,2.083333333,5.083333333,49.54166667,,,
17.75,1.791666667,6.5,47.08333333,,,
17.83333333,2.083333333,7.125,43.375,,,
13.875,2.041666667,5.916666667,43.20833333,,,
11.04166667,2.875,3.833333333,47.41666667,,,
15.58333333,2.5,8.583333333,48.125,,,
15.875,2,6.125,43.66666667,,,
14.375,2,4.708333333,44.75,,,
15.25,1.75,6.875,46.20833333,,,
14.04166667,1.916666667,6.25,48.45833333,,,
16.58333333,2.708333333,8.25,48.29166667,,,
14,2.5,7.125,50.125,,,
14.54166667,2.208333333,6.833333333,43.625,,,
17.29166667,1.916666667,4.5,43.70833333,,,
13.08333333,2.166666667,6.125,46.375,,,
17,2.083333333,5.291666667,45.95833333,,,
14.29166667,2.583333333,4.875,47.08333333,,,
15.66666667,1.916666667,5.958333333,47.45833333,,,
12.08333333,1.75,5.958333333,48.95833333,,,
11.79166667,2.75,5.541666667,50.625,,,
11.16666667,2.708333333,5.25,48.20833333,,,
12.33333333,1.916666667,5.041666667,46.16666667,,,
14.08333333,2.166666667,7.25,45.875,,,
15.54166667,1.5,5.291666667,44.625,,,
13.91666667,2.291666667,4.916666667,46.33333333,,,
12.16666667,1.708333333,6.625,45.91666667,,,
11.54166667,1.333333333,5.5,43.45833333,,,
15.66666667,1.791666667,7.666666667,43.875,,,
16.16666667,3,5.125,52.70833333,,,
10,2.541666667,5.791666667,44.29166667,,,
15.08333333,1.875,7.666666667,46.625,,,
12.16666667,2.125,5.541666667,43,,,
11.95833333,1.916666667,5.958333333,52.16666667,,,
13.29166667,2,3.208333333,46,,,
12.29166667,2.5,5.375,45.5,,,
16.75,1.708333333,4.916666667,43.45833333,,,
8.583333333,2.333333333,4.333333333,52.20833333,,,
12.5,2.375,5.25,49.25,,,
19.79166667,2,7.583333333,43.91666667,,,
15.70833333,2.041666667,7.083333333,49.375,,,
14.83333333,3,5.875,49.70833333,,,
13,2.125,6.125,52.125,,,
13.66666667,2.208333333,4.791666667,44.04166667,,,
12.125,3.125,5.375,48.45833333,,,
14.41666667,2.875,5.625,46.5,,,
14.66666667,2.958333333,5.583333333,50.20833333,,,
14,2.666666667,6.583333333,48.54166667,,,
13.79166667,1.75,5.958333333,45.125,,,
10.08333333,2.416666667,5.166666667,50.58333333,,,
13.33333333,2.291666667,5.083333333,51.375,,,
13.70833333,2,7.5,45.08333333,,,
11.79166667,1.166666667,5.416666667,42.29166667,,,
15.70833333,2.25,5.75,46.25,,,
15.33333333,2.25,7.5,50.08333333,,,
13.66666667,2.291666667,6.666666667,49.95833333,,,
13.29166667,2.166666667,6.083333333,47.125,,,
12.75,2.333333333,5.416666667,46.45833333,,,
13,2.166666667,6.041666667,45.70833333,,,
14.83333333,2,7.208333333,50.58333333,,,
17.58333333,1.958333333,7.333333333,48.625,,,
13.54166667,2.041666667,5.416666667,51.58333333,,,
15.33333333,2.416666667,5.833333333,46.54166667,,,
10.45833333,2,5.541666667,51.91666667,,,
15.375,2.5,5.75,48.91666667,,,
19.375,2.208333333,6.333333333,45.5,,,
12.875,2.333333333,3.541666667,48.66666667,,,
10.33333333,2.583333333,4.875,50.95833333,,,
11.625,2.25,5.166666667,48.83333333,,,
14.33333333,1.791666667,5.916666667,46.16666667,,,
12.58333333,2.458333333,4.458333333,50.875,,,
16.375,2.291666667,5,51.625,,,
12.79166667,1.916666667,4.125,45.16666667,,,
17.125,2.25,5.875,48.95833333,,,
15,2.333333333,5.5,47.375,,,
13.04166667,2.333333333,8.5,46.45833333,,,
13.125,1.958333333,6.75,44.58333333,,,
13.70833333,2.416666667,4.75,47.20833333,,,
14.375,2.625,6.166666667,50.875,,,
17.58333333,1.958333333,5.875,47.33333333,,,
13.58333333,2.541666667,3.875,46.45833333,,,
20,2.125,6.25,47.5,,,
14.08333333,2.25,5.833333333,50.20833333,,,
15.79166667,2.083333333,5.833333333,43.625,,,
12,1.75,6.416666667,49.75,,,
10.79166667,1.791666667,5.916666667,47.83333333,,,
11.75,1.958333333,5.291666667,47.58333333,,,
12.375,1.666666667,6.333333333,46.91666667,,,
14.20833333,2.375,6.083333333,47.04166667,,,
12.16666667,2.041666667,5.166666667,48.04166667,,,
15.41666667,1.791666667,5.833333333,43.75,,,
14.16666667,2.625,5.583333333,50.04166667,,,
9.875,2.166666667,4.916666667,48.45833333,,,
18.08333333,2.416666667,5.958333333,45.41666667,,,
13.45833333,2.666666667,5.75,49.875,,,
9.458333333,1.125,5.958333333,45,,,
18.04166667,2.125,6.666666667,47.91666667,,,
15.58333333,2,6.416666667,46.04166667,,,
14.79166667,2.458333333,5.916666667,49.75,,,
15,2.041666667,5.625,48.41666667,,,
11.75,2.25,7.208333333,53.375,,,
13.20833333,3.041666667,5.083333333,45.41666667,,,
14.79166667,2.25,5.375,50.41666667,,,
12.5,2.291666667,6.583333333,49.16666667,,,
13.5,2.333333333,6.625,48.125,,,
15.45833333,2,6.916666667,43.66666667,,,
11.95833333,2.208333333,5.916666667,47.33333333,,,
15,2.041666667,7.833333333,49.75,,,
14.375,2.916666667,5.416666667,52.83333333,,,
14.5,2.25,7.333333333,47.66666667,,,
13.66666667,1.5,6.375,44.375,,,
10.04166667,2.958333333,4.083333333,47.125,,,
9.958333333,2.208333333,6.333333333,48.875,,,
13.04166667,1.708333333,6,47.375,,,
11.375,2.666666667,4.916666667,44.16666667,,,
12.29166667,2.458333333,4.583333333,46.95833333,,,
10.91666667,2.375,4.791666667,46.70833333,,,
16.95833333,2.666666667,5.083333333,51.25,,,
12.29166667,2.25,7.166666667,54.45833333,,,
13,2.125,5.75,44.75,,,
11.79166667,2.416666667,6.583333333,48.79166667,,,
11.16666667,1.875,6.625,45,,,
17.58333333,2.541666667,5.833333333,45.95833333,,,
14.33333333,2.666666667,5.833333333,44.45833333,,,
12.08333333,1.416666667,5.75,44.54166667,,,
16.29166667,2.333333333,5.208333333,49.04166667,,,
15.45833333,1.875,8.041666667,46.75,,,
13.08333333,2.416666667,5.375,46.25,,,
13.54166667,2.208333333,5.75,47.16666667,,,
15.54166667,1.958333333,4.791666667,52.5,,,
9.75,1.708333333,5.458333333,51.625,,,
12.58333333,2.041666667,6.166666667,44.95833333,,,
15.95833333,2.416666667,4,46,,,
14.95833333,2,5.333333333,47.16666667,,,
16.75,2.708333333,4.958333333,52.70833333,,,
13.29166667,2.291666667,5.75,47.83333333,,,
13,2.083333333,6.208333333,48.41666667,,,
19.45833333,2.041666667,6.041666667,48.08333333,,,
15.16666667,2.125,6.291666667,45.16666667,,,
11.08333333,1.583333333,6.666666667,44.66666667,,,
12.41666667,2.125,6.125,46.875,,,
12.58333333,2.083333333,4.916666667,45,,,
12.375,2.791666667,5.75,49.79166667,,,
16.54166667,2.583333333,5.708333333,49.66666667,,,
17.5,2.208333333,5.708333333,47.41666667,,,
15.25,2.25,7.166666667,45.375,,,
12.33333333,2.5,4.125,48.04166667,,,
15.25,2.458333333,5.75,52.54166667,,,
11.875,2.125,5.875,44.58333333,,,
11.91666667,2.291666667,6.666666667,46.95833333,,,
15.5,2.416666667,6.208333333,46.625,,,
12,1.708333333,6.375,48.45833333,,,
12.375,1.708333333,4.916666667,44.58333333,,,
14.625,2,6.708333333,48.125,,,
16.75,2.208333333,6.458333333,47.29166667,,,
15.79166667,1.583333333,5.791666667,46.375,,,
10.16666667,2.083333333,5.958333333,44.625,,,
11.83333333,2.791666667,4.75,45.45833333,,,
15.45833333,2.125,4.625,51.625,,,
9.958333333,1.958333333,5.333333333,47.33333333,,,
15.16666667,2.208333333,8.166666667,49,,,
15.58333333,1.75,5.083333333,47.125,,,
12.95833333,1.958333333,5.416666667,41.45833333,,,
13.75,2.375,4.666666667,46.83333333,,,
15.16666667,2.208333333,7.416666667,46.95833333,,,
10.58333333,2.375,5.625,51.33333333,,,
11,2.583333333,4.625,48.5,,,
12.75,1.75,5.875,41.16666667,,,
11.45833333,1.5,5.791666667,42.25,,,
14.08333333,1.875,6.291666667,47.125,,,
11.54166667,2,4.375,50.41666667,,,
15.08333333,2.458333333,7.375,45.79166667,,,
14.54166667,2.625,4.708333333,44.83333333,,,
15.45833333,2.041666667,6.208333333,48.91666667,,,
13.75,2.583333333,6.708333333,52.5,,,
12.54166667,2.125,6.291666667,46.66666667,,,
18.16666667,2.041666667,6.958333333,46.33333333,,,
16.41666667,2.666666667,5.125,45.41666667,,,
11.91666667,1.708333333,5.833333333,43,,,
15,2.125,5.083333333,47.125,,,
13.54166667,2.166666667,5.458333333,46.33333333,,,
15.5,3.333333333,4.875,47,,,
13.58333333,2.083333333,6.291666667,44.375,,,
14.5,1.75,6.75,47.79166667,,,
19.95833333,2.083333333,5.833333333,46.29166667,,,
13.54166667,1.625,7.083333333,45.29166667,,,
11.41666667,2.5,3.291666667,46.16666667,,,
12.83333333,1.958333333,5.791666667,42.41666667,,,
15.95833333,2.375,5.125,44.95833333,,,
19,2.625,4.791666667,47.16666667,,,
13.25,2.208333333,6.791666667,48.08333333,,,
17.5,2.541666667,4.708333333,47.25,,,
13.75,2.833333333,5.625,48.5,,,
14.375,2,6.25,48.25,,,
16.875,1.833333333,6.25,46.54166667,,,
12.125,1.5,6.041666667,44.70833333,,,
13.95833333,1.958333333,6.708333333,45.41666667,,,
11.66666667,2.583333333,5.875,48.91666667,,,
12.375,2.083333333,4.583333333,46.20833333,,,
14.91666667,2.666666667,5.625,48.5,,,
14.125,1.541666667,4.916666667,50.375,,,
10.54166667,2.291666667,5,51.45833333,,,
18.20833333,2.583333333,6.208333333,43.75,,,
16.54166667,1.583333333,7.958333333,47.25,,,
11.79166667,1.666666667,5.833333333,49.83333333,,,
16.41666667,2.125,6.25,41.875,,,
14.41666667,2.833333333,6.458333333,47.95833333,,,
12.41666667,2.416666667,6.25,42.95833333,,,
12.41666667,2.208333333,7.25,44.08333333,,,
13.04166667,2.041666667,5.708333333,49.08333333,,,
13.20833333,1.541666667,5.833333333,47.33333333,,,
12.5,1.916666667,5.583333333,46.625,,,
15.54166667,1.708333333,6.958333333,43.41666667,,,
15.16666667,2.791666667,8.75,40.33333333,,,
11.29166667,2.333333333,5.791666667,50.45833333,,,
15.08333333,1.916666667,6.541666667,48.08333333,,,
12.54166667,2.125,6.458333333,43.04166667,,,
8.916666667,1.583333333,6.083333333,50.16666667,,,
13.45833333,1.833333333,6.208333333,46.95833333,,,
15.83333333,2.208333333,6.333333333,48.20833333,,,
14.16666667,2.291666667,4.875,50.08333333,,,
14.95833333,2.75,4.666666667,48.375,,,
12.70833333,2.125,5.458333333,49.83333333,,,
14.29166667,2,5.25,46.91666667,,,
